base,digits,fixed_point_values
10,37,"8643333333333333319766666666666666532,8777765544433221999997776655544322222,8886664443333322199977766666555333112,9876543333333333209876666666666543211,9877655433333332109887666666654432211,9877765554333321109888766665444322211,9877776555543211109888876544443222211,9888766654443222099987776555433321111,9987654333333333209876666666665432101,9987765543333332109887666666544322101,9987776555433321109888766654443222101,9987777655554211109888875444432222101,9988876665444222099987775554333211101,9998765433333333209876666666654321001,9998776554333332109887666665443221001,9998777655543321109888766544432221001,9999876543333333209876666666543210001,9999877655433332109887666654432210001,9999877765554321109888765444322210001,9999987654333333209876666665432100001,9999987765543332109887666544322100001,9999987776555421109888754443222100001,9999998765433333209876666654321000001,9999998776554332109887665443221000001,9999999876543333209876666543210000001,9999999877655432109887654432210000001,9999999987654333209876665432100000001,9999999987765542109887544322100000001,9999999998765433209876654321000000001,9999999999876543209876543210000000001,9999999999987654209875432100000000001"
