base,digits,num_cycles,fixed_points
25,9,2270552309772,1
25,10,95367399094800,1
25,11,2384185791015600,0
26,9,5379396578976,2
26,10,140985398260550,2
26,11,3670344486987750,0
27,9,7559364943116,1
27,10,205890836428242,1
27,11,5559058888208496,1
28,9,10440699841164,2
28,10,296191985852196,1
28,11,7865087709643076,1
