base,digits,fixed_point_values
45,4,2478168
45,5,124384920
48,5,171637984
50,4,3774470
51,5,232271000
54,5,308943360
55,4,5523012
57,5,404645584
60,4,7818444
60,5,522718760
63,5,666873984
