base,digits,num_cycles,fixed_points
59,6,42180533582,0
59,7,2488651484760,0
60,6,46655920740,1
60,7,2421456579164,1
61,6,51520374300,0
61,7,3142742835960,0
62,6,56777786252,3
62,7,3521614606146,0
63,6,62523502146,0
63,7,3938980639104,0
64,6,68719386432,1
64,7,3756069230326,1
