base,digits,num_cycles,fixed_points
33,2,1024,0
33,3,35904,0
33,4,1185888,0
33,5,0,1
33,6,1291467936,0
33,7,42618442944,0
33,8,1406313897456,1
33,9,46290514801728,1
33,10,1531578427952076,1
