base,digits,num_cycles,fixed_points
29,9,13454470749996,2
29,10,420707233300172,0
30,9,2466256213266,2
30,10,590489610822570,1
31,9,22071418065960,1
31,10,807496582411050,1
32,9,34908752492052,2
32,10,1125899906842592,0
