base,digits,num_cycles,fixed_points
17,13,9904578032905920,0
18,13,20822954524276086,1
19,13,42052983462257040,0
20,13,81919999999999980,0
21,13,154023505963246920,2
22,13,282766088961114330,1
23,13,504036361936467360,0
24,13,876488311046574408,1
