base,digits,fixed_point_values
44,6,"3710614050,5697521070"
44,7,243127720935
45,8,"10988312836336,11453660687040"
46,6,4840128855
48,6,"6242696040,8770260254"
48,7,446480224092
48,8,"19169412082192,25103557265430"
50,6,7968748725
51,8,31098505927700
52,6,10075405470
52,7,781034096193
53,6,17375713992
54,6,12627036675
54,8,49077394370802
