base,digits,fixed_point_values
25,9,3145800696480
25,10,58491990104160
26,9,"2823181267725,4517334703575"
26,10,"111836503644950,135058915197000"
27,9,6395996489792
27,10,142442116165440
27,11,3840570980057448
28,9,"5484875428746,8938669180257"
28,10,194693403417642
28,11,7007973109661025
