base,digits,num_cycles,fixed_points
11,23,866407156112448835522550,2
11,24,9849474507551872233979158,1
11,25,72481267370951957107234580,3
11,26,1139776802529646940534394590,1
12,23,6456340022382942127971546,4
12,24,79091679531309707457867716,5
12,25,946858620811435032515491820,5
12,26,11430306382336143909524786572,4
